w_geocode,h_geocode,S000,SA01,SA02,SA03,SE01,SE02,SE03,SI01,SI02,SI03,createdate
440070023003003,361031580071002,1,0,0,1,0,1,0,0,1,0,20160219
440070023003004,250056322003024,1,0,0,1,0,1,0,0,0,1,20160219
440070023003006,250056102042012,1,0,1,0,0,0,1,0,1,0,20160219
440070023003006,250056312001023,1,1,0,0,0,0,1,0,1,0,20160219
440070023003006,250056316001024,1,0,0,1,0,1,0,1,0,0,20160219
440070023003006,250056322002004,1,0,0,1,1,0,0,0,1,0,20160219
440070023003006,250214152001014,1,0,0,1,1,0,0,0,1,0,20160219
440070023003006,250277451003019,1,1,0,0,0,1,0,1,0,0,20160219
440070023003006,330150650011030,1,1,0,0,1,0,0,0,1,0,20160219
440070023003006,361190034002003,1,1,0,0,1,0,0,0,1,0,20160219
440070023005003,330110255004098,1,0,0,1,0,1,0,0,0,1,20160219
440070023005007,090159073004035,1,0,0,1,0,0,1,0,0,1,20160219
440070023005007,250056311002014,1,0,1,0,0,0,1,0,0,1,20160219
440070023005007,250056317003000,1,0,1,0,0,0,1,0,0,1,20160219
440070023005007,250138120023005,1,1,0,0,0,1,0,0,0,1,20160219
440070023005007,250251105011004,1,0,1,0,0,0,1,0,0,1,20160219
440070023005015,090117161023019,1,1,0,0,1,0,0,0,0,1,20160219
440070023005015,250056311002016,1,0,0,1,0,1,0,0,0,1,20160219
440070023005015,250056321001012,1,1,0,0,1,0,0,0,0,1,20160219
440070023005015,250056405002000,1,0,0,1,0,1,0,0,0,1,20160219
440070023005015,250056533042017,1,0,1,0,0,0,1,0,0,1,20160219
440070023005015,250214225022001,1,0,1,0,0,0,1,0,0,1,20160219
440070023005015,250214412021024,1,0,0,1,0,1,0,0,0,1,20160219
440070023005015,250277561023008,1,0,1,0,0,0,1,0,0,1,20160219
440070023005015,330039559003054,1,0,0,1,0,1,0,0,0,1,20160219
440070023005015,360570702002057,1,0,1,0,0,1,0,0,0,1,20160219
440070023005015,360594104003001,1,0,1,0,1,0,0,0,0,1,20160219
440070023005015,360610145001000,1,0,1,0,0,1,0,0,0,1,20160219
440070023005015,360775903002028,1,0,1,0,0,1,0,0,0,1,20160219
440070023005015,450450018071016,1,0,0,1,1,0,0,0,0,1,20160219
440070024001001,250056451012018,1,1,0,0,1,0,0,0,1,0,20160219
440070024001001,250056461014021,1,0,1,0,1,0,0,0,1,0,20160219
440070024001003,250056314001015,1,1,0,0,0,1,0,1,0,0,20160219
440070024002000,250056302001013,1,0,1,0,0,1,0,0,1,0,20160219
440070024002000,250056302005000,1,0,1,0,0,1,0,0,1,0,20160219
440070024002001,090091806011008,1,1,0,0,1,0,0,0,0,1,20160219
440070024002001,250056321001007,1,1,0,0,1,0,0,0,0,1,20160219
440070024002001,250056552004023,1,0,1,0,0,0,1,0,0,1,20160219
440070024002001,250173215002001,1,1,0,0,1,0,0,0,0,1,20160219
440070024002001,330151075003049,1,1,0,0,1,0,0,0,0,1,20160219
440070024002003,090091547006004,1,1,0,0,1,0,0,0,1,0,20160219
440070024002003,250056312001017,1,0,1,0,0,1,0,0,0,1,20160219
440070024002003,250056317001023,1,0,1,0,1,0,0,0,0,1,20160219
440070024002003,250056406002000,1,0,1,0,0,1,0,0,0,1,20160219
440070024002003,250173531011008,1,1,0,0,1,0,0,0,0,1,20160219
440070024002003,250250608002004,1,0,1,0,1,0,0,0,0,1,20160219
440070024002003,340230085012004,1,0,0,1,1,0,0,0,0,1,20160219
440070024002003,360270501031004,1,1,0,0,1,0,0,0,1,0,20160219
440070024002003,360610026011002,1,0,1,0,1,0,0,0,0,1,20160219
440070024002010,250056314002004,1,1,0,0,0,1,0,1,0,0,20160219
440070024002013,250056402001005,1,0,1,0,0,1,0,0,0,1,20160219
440070024002016,250056501021001,1,1,0,0,1,0,0,0,1,0,20160219
440070024002016,250056510021013,1,0,0,1,0,1,0,0,1,0,20160219
440070024002016,250056511001019,1,1,0,0,1,0,0,0,1,0,20160219
440070024002016,250214191001081,1,0,0,1,0,0,1,0,1,0,20160219
440070024002016,250235422003021,1,1,0,0,1,0,0,0,1,0,20160219
440070024002016,360470269002001,1,1,0,0,1,0,0,0,1,0,20160219
440070024002018,250214571001001,1,0,0,1,1,0,0,0,0,1,20160219
440070024003017,250056111021023,1,0,1,0,0,0,1,0,0,1,20160219
440070024003017,250056312004014,1,0,1,0,0,1,0,0,0,1,20160219
440070024003017,250056321006013,1,0,1,0,0,0,1,0,0,1,20160219
440070024003017,250056331001020,1,0,0,1,0,0,1,0,0,1,20160219
440070024003017,250235112003000,1,0,0,1,1,0,0,0,0,1,20160219
440070024003018,090035107001008,1,1,0,0,1,0,0,1,0,0,20160219
440070024003018,090035111002004,1,1,0,0,1,0,0,1,0,0,20160219
440070024003018,090117161023019,1,0,1,0,0,1,0,1,0,0,20160219
440070024003018,090159031005005,1,1,0,0,0,0,1,1,0,0,20160219
440070024003018,250056141011010,1,1,0,0,1,0,0,1,0,0,20160219
440070024003018,250056141022056,1,1,0,0,1,0,0,1,0,0,20160219
440070024003018,250056151001029,1,0,1,0,1,0,0,1,0,0,20160219
440070024003018,250214103001006,1,0,1,0,0,1,0,1,0,0,20160219
440070024003018,250214421011008,1,1,0,0,1,0,0,1,0,0,20160219
440070024003018,250277171002097,1,0,1,0,1,0,0,1,0,0,20160219
440070024003018,515800601002045,1,0,0,1,0,1,0,1,0,0,20160219
440070024003019,250056322005020,1,0,1,0,0,1,0,0,1,0,20160219
440070024003019,250173216002003,1,1,0,0,1,0,0,0,0,1,20160219
440070024003019,250214163002008,1,0,1,0,1,0,0,0,0,1,20160219
440070024003019,360610122001003,1,0,1,0,1,0,0,0,0,1,20160219
440070024003020,090158003001000,1,1,0,0,0,0,1,0,0,1,20160219
440070024003020,250056402001003,1,0,1,0,0,0,1,0,0,1,20160219
440070024003020,250056405002000,1,0,1,0,0,0,1,0,0,1,20160219
440070024003020,360471124001001,1,0,1,0,1,0,0,0,0,1,20160219
440070024005003,250056321002020,1,0,0,1,0,0,1,0,0,1,20160219
440070024005009,090117053003010,1,0,0,1,0,0,1,0,0,1,20160219
440070024005009,150030111053000,1,1,0,0,0,1,0,0,0,1,20160219
440070024005009,250056423002012,1,0,0,1,1,0,0,0,0,1,20160219
440070024005009,250277163002005,1,0,1,0,0,1,0,0,0,1,20160219
440070024005009,361119525002013,1,1,0,0,1,0,0,0,0,1,20160219
440070024006000,250138138011002,1,0,1,0,1,0,0,0,0,1,20160219
440070024006000,330110106002001,1,1,0,0,1,0,0,0,0,1,20160219
440070024006004,250277571004004,1,1,0,0,1,0,0,0,0,1,20160219
440070024006006,250010125022044,1,0,1,0,0,1,0,0,1,0,20160219
440070024006006,250056541004037,1,1,0,0,1,0,0,0,1,0,20160219
440070024006006,250214043014011,1,1,0,0,0,1,0,0,1,0,20160219
440070024006006,250235401021059,1,0,1,0,0,1,0,0,1,0,20160219
440070024006006,250277471021007,1,0,1,0,0,1,0,0,1,0,20160219
440070024006006,340258091004010,1,1,0,0,1,0,0,0,1,0,20160219
440070024006006,360595175001018,1,1,0,0,0,1,0,0,1,0,20160219
440070024006011,250056414002003,1,0,1,0,0,1,0,0,0,1,20160219
440070024006011,250173222002011,1,0,1,0,1,0,0,0,0,1,20160219
440070024006011,250173541003009,1,1,0,0,0,1,0,0,0,1,20160219
440070024006011,250214422023019,1,0,1,0,0,1,0,0,0,1,20160219
440070024006013,250056312004004,1,0,1,0,0,1,0,0,0,1,20160219
440070024006013,250056451031054,1,0,0,1,0,1,0,0,0,1,20160219
440070024006013,250214422024022,1,0,1,0,0,1,0,0,0,1,20160219
440070024006018,040210008031059,1,0,0,1,0,0,1,0,0,1,20160219
440070024006018,090135331012005,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,090138401004008,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,090158003001000,1,0,1,0,0,1,0,0,0,1,20160219
440070024006018,090159011002027,1,0,1,0,0,1,0,0,0,1,20160219
440070024006018,090159045004032,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056102033010,1,0,0,1,1,0,0,0,0,1,20160219
440070024006018,250056133004004,2,0,1,1,0,1,1,0,0,2,20160219
440070024006018,250056302005007,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056312001017,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056312003011,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056312004001,1,0,0,1,0,0,1,0,0,1,20160219
440070024006018,250056312005006,1,0,0,1,0,0,1,0,0,1,20160219
440070024006018,250056317003009,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056318001000,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056318001020,1,0,0,1,0,1,0,0,0,1,20160219
440070024006018,250056318003018,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056322002023,1,0,0,1,0,0,1,0,0,1,20160219
440070024006018,250056322003001,2,0,2,0,0,1,1,0,0,2,20160219
440070024006018,250056331002034,1,0,0,1,0,0,1,0,0,1,20160219
440070024006018,250056332003038,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056403001002,1,0,1,0,0,1,0,0,0,1,20160219
440070024006018,250056411011027,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056413003000,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056421002000,1,0,0,1,0,0,1,0,0,1,20160219
440070024006018,250056451012013,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056451013021,1,1,0,0,0,0,1,0,0,1,20160219
440070024006018,250056451013040,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250056451032037,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250173542002053,1,1,0,0,0,1,0,0,0,1,20160219
440070024006018,250214091011007,1,1,0,0,0,1,0,0,0,1,20160219
440070024006018,250214103001006,1,0,0,1,0,1,0,0,0,1,20160219
440070024006018,250214198002054,1,0,0,1,0,0,1,0,0,1,20160219
440070024006018,250214431021040,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,250251402012016,1,1,0,0,0,0,1,0,0,1,20160219
440070024006018,250277471011056,1,0,0,1,0,0,1,0,0,1,20160219
440070024006018,250277481001022,1,0,1,0,0,0,1,0,0,1,20160219
440070024006018,361190084032026,1,1,0,0,0,0,1,0,0,1,20160219
440070024006018,482014330022006,1,0,1,0,0,0,1,0,0,1,20160219
440070025001000,250056312002000,1,0,1,0,0,1,0,0,0,1,20160219
440070025001000,250056441013013,1,0,0,1,0,1,0,0,0,1,20160219
440070025001000,250214401005039,1,0,0,1,0,1,0,0,0,1,20160219
440070025001001,090117053003010,1,0,1,0,1,0,0,0,0,1,20160219
440070025001001,090159044003024,1,0,1,0,0,0,1,0,0,1,20160219
440070025001001,250056311003000,1,0,1,0,0,0,1,0,0,1,20160219
440070025001001,250056311006009,1,0,1,0,0,0,1,0,0,1,20160219
440070025001001,250056317002016,1,0,1,0,0,0,1,0,0,1,20160219
440070025001001,250056332001030,1,0,0,1,0,0,1,0,0,1,20160219
440070025001001,250235308024034,1,0,0,1,0,0,1,0,0,1,20160219
440070025001001,250277501001011,1,0,1,0,0,0,1,0,0,1,20160219
440070025001001,360470545004000,1,1,0,0,0,0,1,0,0,1,20160219
440070025001001,361190063004006,1,1,0,0,1,0,0,0,0,1,20160219
440070025001002,250056131003090,1,0,1,0,0,0,1,0,0,1,20160219
440070025001002,250056311007012,1,1,0,0,0,0,1,0,0,1,20160219
440070025001002,250056313001000,1,1,0,0,0,0,1,0,0,1,20160219
440070025001002,250056408001013,1,0,1,0,0,0,1,0,0,1,20160219
440070025001002,250056451021002,1,1,0,0,0,0,1,0,0,1,20160219
440070025001002,250214103002022,1,1,0,0,0,0,1,0,0,1,20160219
440070025001002,250235304003000,1,0,0,1,0,0,1,0,0,1,20160219
440070025001003,360610161002000,1,1,0,0,1,0,0,0,0,1,20160219
440070025001008,250056311005019,1,1,0,0,1,0,0,0,0,1,20160219
440070025001008,250173336002007,1,0,1,0,1,0,0,0,0,1,20160219
440070025001008,250235071011010,1,0,1,0,0,1,0,0,0,1,20160219
440070025001008,250277491001020,1,1,0,0,1,0,0,0,0,1,20160219
440070025001011,250056322002015,1,0,0,1,0,0,1,0,0,1,20160219
440070025001011,250235071031021,1,0,0,1,0,1,0,0,0,1,20160219
440070025001011,250277471021018,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,090010354002015,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,090010902003004,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,090052671001034,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,090091512001027,1,1,0,0,0,0,1,0,0,1,20160219
440070025002000,090116934002000,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,090117024002027,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,090117029002008,1,1,0,0,0,0,1,0,0,1,20160219
440070025002000,090118703004002,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250010126011039,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250010149004011,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250056102042004,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,250056111011005,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250056112021001,1,0,1,0,0,1,0,0,0,1,20160219
440070025002000,250056133004006,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056151001011,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056161003001,1,0,1,0,0,1,0,0,0,1,20160219
440070025002000,250056301011016,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,250056302001002,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056303001020,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056303004002,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056304001029,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250056311003050,1,0,0,1,0,1,0,0,0,1,20160219
440070025002000,250056311007016,1,1,0,0,0,1,0,0,0,1,20160219
440070025002000,250056312005001,1,0,1,0,0,1,0,0,0,1,20160219
440070025002000,250056314002000,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056317004002,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056321002025,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056322003002,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056322003004,1,0,0,1,0,1,0,0,0,1,20160219
440070025002000,250056322003042,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056331001012,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250056331002017,1,0,1,0,0,1,0,0,0,1,20160219
440070025002000,250056332001042,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250056332002024,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056410001030,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,250056413003002,1,1,0,0,0,1,0,0,0,1,20160219
440070025002000,250056413003003,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,250056441022026,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056451021012,2,0,2,0,0,0,2,0,0,2,20160219
440070025002000,250056451032025,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250056451033038,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,250056461014021,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250056461033009,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250056501011005,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250056506001005,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250056511002004,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250056541004021,1,1,0,0,0,1,0,0,1,0,20160219
440070025002000,250059855001024,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250173201041006,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250173565003005,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250173871002010,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250199501002109,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250214008003008,1,1,0,0,0,0,1,0,0,1,20160219
440070025002000,250214023002007,1,0,0,1,0,1,0,0,0,1,20160219
440070025002000,250214112002009,1,0,0,1,1,0,0,0,0,1,20160219
440070025002000,250214113022008,1,0,0,1,0,1,0,0,0,1,20160219
440070025002000,250214142004033,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250214178014004,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250214194001022,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250214203013021,1,0,0,1,0,1,0,0,0,1,20160219
440070025002000,250214401003023,1,0,1,0,0,1,0,0,0,1,20160219
440070025002000,250214422011011,1,1,0,0,0,0,1,0,0,1,20160219
440070025002000,250235082002001,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,250235422003020,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250251206002002,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250277131004063,1,0,1,0,0,1,0,0,0,1,20160219
440070025002000,250277306001015,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250277471011047,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,250277471021018,1,0,1,0,0,1,0,0,0,1,20160219
440070025002000,250277611004051,1,0,1,0,0,0,1,0,1,0,20160219
440070025002000,330039558002062,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,330150610011000,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,340030192042011,1,0,0,1,0,1,0,0,0,1,20160219
440070025002000,340350541005026,1,0,1,0,0,0,1,0,0,1,20160219
440070025002000,360050153001008,1,1,0,0,1,0,0,0,0,1,20160219
440070025002000,360259702001005,1,0,0,1,0,1,0,0,0,1,20160219
440070025002000,360470058001001,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,360470579002027,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,360610125002000,1,0,1,0,1,0,0,0,0,1,20160219
440070025002000,360610157002001,1,1,0,0,0,0,1,0,0,1,20160219
440070025002000,361031112011012,1,0,0,1,1,0,0,0,0,1,20160219
440070025002000,361031122113010,1,0,0,1,0,0,1,0,0,1,20160219
440070025002000,361031582072023,1,0,0,1,0,0,1,0,0,1,20160219
440070025002001,090034603021011,1,0,0,1,0,1,0,0,0,1,20160219
440070025002001,090118707031063,1,0,1,0,1,0,0,0,0,1,20160219
440070025002001,250056112011026,1,0,0,1,0,0,1,0,0,1,20160219
440070025002001,250056332001030,1,0,1,0,0,1,0,0,0,1,20160219
440070025002002,090159072004006,1,0,1,0,0,1,0,0,0,1,20160219
440070025002002,250056312002001,1,0,1,0,0,0,1,0,0,1,20160219
440070025002002,250056409012005,1,0,1,0,0,0,1,0,0,1,20160219
440070025002002,250056451022006,1,0,0,1,0,0,1,0,0,1,20160219
440070025002002,250056504001009,1,0,1,0,0,0,1,0,0,1,20160219
440070025002002,250235422003020,1,0,1,0,1,0,0,0,0,1,20160219
440070025002002,250277572003013,1,0,1,0,0,1,0,0,0,1,20160219
440070025002003,250277461003029,1,0,0,1,0,0,1,0,1,0,20160219
440070025002004,250056302005022,1,0,0,1,0,1,0,0,0,1,20160219
440070025002004,250056321006013,1,0,1,0,0,0,1,0,0,1,20160219
440070025002004,250056413003000,1,0,1,0,0,0,1,0,0,1,20160219
440070025002004,250214101001001,1,0,0,1,1,0,0,0,0,1,20160219
440070025002004,250214101002080,1,0,0,1,0,1,0,0,0,1,20160219
440070025002005,250056322001001,1,0,0,1,0,1,0,0,0,1,20160219
440070025002006,090159041003052,1,1,0,0,0,0,1,0,0,1,20160219
440070025002007,250056102043011,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250056301022012,1,0,0,1,0,0,1,0,0,1,20160219
440070025002007,250056302001002,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250056302005009,1,0,1,0,0,1,0,0,0,1,20160219
440070025002007,250056303004000,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250056311006001,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250056317003000,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250056317004002,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250056322003026,1,0,1,0,0,1,0,0,0,1,20160219
440070025002007,250056411011027,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250056420003006,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250056422003003,1,1,0,0,0,0,1,0,0,1,20160219
440070025002007,250056423002013,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250056451012004,1,0,1,0,0,1,0,0,0,1,20160219
440070025002007,250056503001019,1,0,0,1,0,0,1,0,0,1,20160219
440070025002007,250056526001013,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250056533042017,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250173662023012,1,0,0,1,0,0,1,0,0,1,20160219
440070025002007,250173881003013,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250214021021012,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250214103001008,1,1,0,0,0,0,1,0,0,1,20160219
440070025002007,250214162001016,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250214172002008,1,1,0,0,0,0,1,0,0,1,20160219
440070025002007,250235309022019,1,1,0,0,0,0,1,0,0,1,20160219
440070025002007,250277315003010,1,1,0,0,0,0,1,0,0,1,20160219
440070025002007,250277431004002,1,0,1,0,0,0,1,0,0,1,20160219
440070025002007,250277443004007,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,090034662021051,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,090159011002039,1,1,0,0,0,0,1,0,0,1,20160219
440070025002008,090159031005000,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,090159072004003,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250010136003001,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250010153003057,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056102024078,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056131001014,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056133001016,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056141011020,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250056151003017,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056301011009,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056302002018,1,0,0,1,0,1,0,0,0,1,20160219
440070025002008,250056302005000,1,0,0,1,0,1,0,0,0,1,20160219
440070025002008,250056304002006,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250056312002004,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250056312004027,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056312005006,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250056317004003,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056318004012,1,0,0,1,0,1,0,0,0,1,20160219
440070025002008,250056321001012,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056321002005,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250056322001019,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056322003037,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250056322005001,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250056331002029,2,0,1,1,0,0,2,0,0,2,20160219
440070025002008,250056331002040,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250056332001001,2,0,2,0,0,1,1,0,0,2,20160219
440070025002008,250056332001021,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056332003029,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250056406001010,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056406002000,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056408001013,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250056409012005,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250056422003003,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056441022018,1,1,0,0,0,1,0,0,0,1,20160219
440070025002008,250056442005009,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250056442005013,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056451012040,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250056451021026,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250056451022019,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250056501021007,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056502011007,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250056507001004,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056531013030,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250056532033009,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250056552004023,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250138016022001,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250138107001028,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250173851001013,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250173872022005,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250214011003019,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250214103001001,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250214180025000,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250214401005021,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250214412031023,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250235453004040,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250250811002004,1,0,0,1,0,0,1,0,0,1,20160219
440070025002008,250251302003014,1,1,0,0,0,1,0,0,0,1,20160219
440070025002008,250277211021074,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,250277317001071,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250277363001039,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250277391004016,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,250277394005000,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,330110105002003,1,0,1,0,0,0,1,0,0,1,20160219
440070025002008,330110143001005,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,340258011003006,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,340270440004021,1,0,1,0,0,1,0,0,0,1,20160219
440070025002008,360359706001000,1,0,0,1,0,1,0,0,0,1,20160219
440070025002008,360810065021002,1,1,0,0,0,0,1,0,0,1,20160219
440070025002009,250056001001001,1,0,1,0,0,0,1,1,0,0,20160219
440070025002009,250056442005008,1,0,1,0,0,0,1,1,0,0,20160219
440070025002009,250056514001010,1,0,1,0,0,0,1,1,0,0,20160219
440070025002009,250059855001024,1,0,0,1,1,0,0,1,0,0,20160219
440070025002009,250138138011000,1,0,1,0,1,0,0,1,0,0,20160219
440070025002009,250214228001017,1,0,1,0,0,0,1,1,0,0,20160219
440070025002009,250235021013008,1,0,1,0,0,0,1,1,0,0,20160219
440070025002010,090159071003023,1,0,0,1,0,0,1,0,1,0,20160219
440070025002010,250056303002027,1,0,0,1,0,1,0,1,0,0,20160219
440070025002010,250056332001040,1,0,0,1,1,0,0,0,1,0,20160219
440070025002010,250056401001000,1,1,0,0,0,1,0,0,1,0,20160219
440070025002010,250056425002042,1,1,0,0,0,1,0,0,1,0,20160219
440070025002011,090053604005018,1,0,1,0,1,0,0,0,0,1,20160219
440070025002011,090116601011003,1,0,1,0,1,0,0,0,0,1,20160219
440070025002011,090117161013024,1,0,1,0,0,0,1,0,0,1,20160219
440070025002011,090158007001006,1,0,1,0,0,1,0,0,0,1,20160219
